time_s,latency_ms
26.686620,7.1277
26.693746,7.1250
26.700877,7.1289
26.708020,7.1415
26.715158,7.1348
26.722287,7.1263
26.729416,7.1264
26.736544,7.1268
26.743682,7.1362
26.750808,7.1247
26.757935,7.1259
26.765061,7.1242
26.772190,7.1268
26.779368,7.1741
26.786500,7.1297
26.793631,7.1287
26.800758,7.1251
26.807904,7.1452
26.815075,7.1692
26.822218,7.1405
26.829346,7.1260
26.836478,7.1304
26.843623,7.1434
26.850758,7.1326
26.857889,7.1294
26.865020,7.1294
26.872186,7.1645
26.879316,7.1279
26.886445,7.1276
26.893573,7.1258
26.900708,7.1330
26.907836,7.1268
26.914970,7.1325
26.922103,7.1313
26.929236,7.1308
26.936393,7.1554
26.943520,7.1255
26.950649,7.1270
26.957780,7.1292
26.964951,7.1693
26.972082,7.1284
26.979224,7.1404
26.986353,7.1274
26.993502,7.1476
27.000650,7.1464
27.007778,7.1262
27.014908,7.1278
27.022049,7.1382
27.029190,7.1391
27.036342,7.1472
27.043564,7.2027
27.052237,7.1557
27.059488,7.2254
27.066651,7.1599
27.073782,7.1290
27.080910,7.1266
27.088043,7.1315
27.095198,7.1527
27.102335,7.1350
27.109491,7.1538
27.116657,7.1627
27.123835,7.1744
27.130976,7.1393
27.138110,7.1328
27.145240,7.1277
27.152367,7.1251
27.159493,7.1253
27.166623,7.1274
27.173759,7.1348
27.180916,7.1544
27.188069,7.1464
27.195219,7.1410
27.202346,7.1257
27.209474,7.1261
27.216605,7.1283
27.223737,7.1295
27.230899,7.1604
27.238185,7.2792
27.245359,7.1678
27.252600,7.2345
27.259802,7.1915
27.266936,7.1311
27.274066,7.1253
27.281208,7.1399
27.288333,7.1217
27.295457,7.1230
27.302580,7.1211
27.309714,7.1323
27.316850,7.1300
27.323975,7.1232
27.331100,7.1233
27.338228,7.1266
27.345418,7.1876
27.352541,7.1226
27.359666,7.1231
27.366789,7.1221
27.373914,7.1233
27.381056,7.1407
27.388180,7.1219
27.395304,7.1228
27.402427,7.1220
27.409551,7.1232
27.416676,7.1231
27.423801,7.1234
27.430925,7.1218
27.438053,7.1258
27.445315,7.2606
27.452489,7.1729
27.459613,7.1230
27.466738,7.1229
27.473862,7.1230
27.480985,7.1211
27.488108,7.1219
27.495233,7.1229
27.502356,7.1223
27.509483,7.1252
27.516636,7.1513
27.523776,7.1372
27.530905,7.1226
27.538029,7.1228
27.545153,7.1222
27.552287,7.1326
27.559459,7.1700
27.566602,7.1415
27.573741,7.1366
27.580876,7.1319
27.588011,7.1332
27.595135,7.1223
27.602260,7.1239
27.609385,7.1240
27.616511,7.1245
27.623635,7.1225
27.630757,7.1208
27.637882,7.1238
27.645006,7.1217
27.652130,7.1228
27.659254,7.1225
27.666464,7.2084
27.673588,7.1214
27.680712,7.1222
27.687837,7.1235
27.694970,7.1309
27.702094,7.1227
27.709219,7.1235
27.716342,7.1226
27.723468,7.1236
27.730592,7.1222
27.737716,7.1236
27.744839,7.1216
27.751964,7.1231
27.759096,7.1308
27.766244,7.1458
27.773466,7.2209
27.780593,7.1232
27.787729,7.1343
27.794853,7.1222
27.801978,7.1241
27.809101,7.1223
27.816228,7.1258
27.823354,7.1234
27.830480,7.1231
27.837667,7.1855
27.844830,7.1538
27.851985,7.1506
27.859173,7.1802
27.866328,7.1514
27.873452,7.1217
27.880630,7.1759
27.887755,7.1232
27.894908,7.1516
27.902032,7.1223
27.909155,7.1214
27.916283,7.1264
27.923408,7.1226
27.930532,7.1224
27.937655,7.1218
27.944787,7.1313
27.951912,7.1228
27.959059,7.1462
27.966185,7.1218
27.973308,7.1223
27.980431,7.1215
27.987622,7.1890
27.994746,7.1224
28.001869,7.1222
28.009019,7.1480
28.016170,7.1494
28.023316,7.1429
28.030439,7.1218
28.037566,7.1253
28.044690,7.1221
28.051813,7.1224
28.058937,7.1213
28.066060,7.1219
28.073186,7.1246
28.080312,7.1245
28.087469,7.1563
28.094642,7.1707
28.101767,7.1238
28.108891,7.1219
28.116034,7.1417
28.123158,7.1223
28.130284,7.1227
28.137408,7.1226
28.144532,7.1222
28.151656,7.1223
28.158779,7.1219
28.165901,7.1210
